9950;gov2;IDX_SAWIT2;0;100;3;100;199105;199069;60206;0;0;0;199844
9957;gov2;IDX_SAWIT2;0;100;2;100;114394;114362;41188;0;0;0;115140
9977;gov2;IDX_SAWIT2;0;100;3;100;69261;69226;21091;0;0;0;69984
9991;gov2;IDX_SAWIT2;0;100;9;100;12197332;12197281;2293798;0;0;0;12199106
10021;gov2;IDX_SAWIT2;0;100;4;100;2075578;2075542;445048;0;0;0;2076302
10063;gov2;IDX_SAWIT2;0;100;3;100;1433789;1433753;421545;0;0;0;1438148
10139;gov2;IDX_SAWIT2;0;100;3;100;268036;268002;79939;0;0;0;268782
10231;gov2;IDX_SAWIT2;0;100;8;100;442435;442388;75846;0;0;0;443161
10395;gov2;IDX_SAWIT2;0;100;3;100;422122;422088;126226;0;0;0;422818
10397;gov2;IDX_SAWIT2;0;100;6;100;2332336;2332283;436213;0;0;0;2335920
10470;gov2;IDX_SAWIT2;0;100;4;100;3112401;3112363;789391;0;0;0;3177835
11060;gov2;IDX_SAWIT2;0;100;2;100;334503;334460;118279;0;0;0;335223
11077;gov2;IDX_SAWIT2;0;100;3;100;899016;898981;260167;0;0;0;899769
11155;gov2;IDX_SAWIT2;0;100;5;100;2866154;2866114;732967;0;0;0;2924329
68;gov2;IDX_SAWIT2;1;100;4;13;26484;26451;4929;0;0;0;27790
250;gov2;IDX_SAWIT2;1;100;6;100;10905130;10905097;1976508;0;0;0;10905753
503;gov2;IDX_SAWIT2;1;100;4;100;423506;423474;89870;0;0;0;424055
561;gov2;IDX_SAWIT2;1;100;8;100;13896530;13896490;2184788;0;0;0;13902667
683;gov2;IDX_SAWIT2;1;100;5;100;2067408;2067368;375817;0;0;0;2068105
918;gov2;IDX_SAWIT2;1;100;7;28;1784110;1784067;263734;0;0;0;1784830
1153;gov2;IDX_SAWIT2;1;100;5;100;851097;851059;155376;0;0;0;851750
1178;gov2;IDX_SAWIT2;1;100;6;100;1385156;1385125;235709;0;0;0;1385730
