qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
24608;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1813862;1810581;367879;50410357;0;0;1817127
24613;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;721562;699677;100199;50410357;0;0;722885
24656;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;6861702;6857984;1310252;50410357;0;0;6863351
24664;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1362885;1362837;125292;50410357;0;0;1365206
24791;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1327392;1326703;247882;50410357;0;0;1330401
24796;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1132662;1129955;223409;50410357;0;0;1135974
24855;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;23431;13430;2223;50410357;0;0;23813
24988;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;68637;68607;21462;50410357;0;0;69109
25013;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;725558;725519;149984;50410357;0;0;728615
25042;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;251739;237979;53158;50410357;0;0;252701
25137;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;32439;30024;4998;50410357;0;0;32865
25177;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;1;8879;8851;2078;50410357;0;0;9012
25538;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1043090;1043069;214586;50410357;0;0;1046510
25677;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1414593;1403449;245218;50410357;0;0;1417380
26003;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;10;10;745179;741382;92176;50410357;0;0;746669
26274;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;474595;474552;96521;50410357;0;0;476097
26310;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1946277;1944541;335467;50410357;0;0;1949299
26383;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1081188;1072658;210871;50410357;0;0;1084301
26612;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1648829;1640846;333491;50410357;0;0;1652527
26693;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;195035;190930;53060;50410357;0;0;195844
26770;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;45813;45779;14052;50410357;0;0;46316
27045;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;978737;978698;169562;50410357;0;0;982517
27240;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2792705;2776784;427894;50410357;0;0;2796888
27258;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;8;363900;324622;14532;50410357;0;0;364448
27303;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;105556;105509;20573;50410357;0;0;107187
27431;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1738026;1737983;336525;50410357;0;0;1741501
27531;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;758174;747985;152181;50410357;0;0;762685
27588;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;609053;598698;116358;50410357;0;0;612751
27608;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;5033205;5010657;824139;50410357;0;0;5037025
27621;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;22811;14524;3206;50410357;0;0;23017
27743;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;334582;334560;67196;50410357;0;0;336971
27828;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;75048;55458;12431;50410357;0;0;75549
27861;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;462630;462590;95241;50410357;0;0;464836
27891;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;613558;582400;105332;50410357;0;0;615792
27933;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;1649978;1649261;246349;50410357;0;0;1653650
27995;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;695469;668752;118606;50410357;0;0;696179
28098;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1278175;1278139;337679;50410357;0;0;1280982
28132;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;0;80348;72405;10700;50410357;0;0;81090
28249;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;96534;96494;21859;50410357;0;0;97230
28325;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;3023836;3023787;446351;50410357;0;0;3025362
28380;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;972467;972429;199606;50410357;0;0;976051
28399;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2732167;2715791;476786;50410357;0;0;2736230
28550;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;7;78246;70267;274;50410357;0;0;80594
28633;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;337354;331228;66214;50410357;0;0;338248
28675;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;375883;374709;75228;50410357;0;0;378245
28742;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;731106;715438;149646;50410357;0;0;734672
28929;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;10;998162;973793;132218;50410357;0;0;999753
28982;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1008889;1008846;198307;50410357;0;0;1011500
29005;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;270307;262110;39206;50410357;0;0;271476
29051;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;336162;334836;73834;50410357;0;0;338902
29241;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;154483;152283;43765;50410357;0;0;155223
29414;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1063812;1063766;195896;50410357;0;0;1065539
29589;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;24179;24143;8182;50410357;0;0;24497
29767;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;396443;396397;67818;50410357;0;0;397566
29868;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;963710;960986;171497;50410357;0;0;965497
29880;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;4531624;4531576;661537;50410357;0;0;4535012
30067;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;10;2009470;2000269;271090;50410357;0;0;2011092
30085;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2173147;2173105;425722;50410357;0;0;2176874
30123;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2274627;2262260;438999;50410357;0;0;2278426
30518;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;40905;14055;2172;50410357;0;0;41205
30549;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;6606829;6606794;1068903;50410357;0;0;6608351
30585;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;5477066;5477022;849214;50410357;0;0;5480787
30665;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1028790;1019711;144761;50410357;0;0;1032658
30730;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1917794;1913373;435363;50410357;0;0;1921562
30818;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;62844;50237;16638;50410357;0;0;63328
30896;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1005329;1005285;204846;50410357;0;0;1008943
31146;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;9;10;914314;892699;115125;50410357;0;0;916023
31201;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2890543;2890503;486336;50410357;0;0;2894979
31231;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;348456;303674;32237;50410357;0;0;349041
31248;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;476078;476041;130735;50410357;0;0;478108
31287;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3917505;3915998;730183;50410357;0;0;3921267
31693;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;550771;485726;67326;50410357;0;0;553343
31836;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;2;11176;8067;1241;50410357;0;0;11368
31915;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;4461342;4461315;643761;50410357;0;0;4462992
32068;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;191635;191596;42903;50410357;0;0;196032
32220;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;1292740;1290852;193664;50410357;0;0;1296720
32252;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3365427;3349018;625745;50410357;0;0;3369459
32263;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1413652;1371685;267638;50410357;0;0;1417575
32358;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1018346;963905;171950;50410357;0;0;1020457
32548;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;4318710;4317539;704275;50410357;0;0;4323877
32594;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;820973;803227;100288;50410357;0;0;824643
32654;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;487859;415667;74368;50410357;0;0;488747
32827;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;0;2062;1620;299;50410357;0;0;2191
32837;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;9;10;149900;149863;20359;50410357;0;0;150204
33026;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1113724;1113679;220878;50410357;0;0;1117182
33032;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;2;88281;77740;15631;50410357;0;0;88950
33069;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;10;10;902002;901941;112695;50410357;0;0;903639
33164;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;790544;790508;200671;50410357;0;0;792217
33177;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1640303;1634847;315510;50410357;0;0;1644284
33249;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;8;27519;5413;682;50410357;0;0;27829
33471;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;384921;384881;80254;50410357;0;0;385802
33571;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;7961928;7960908;1271343;50410357;0;0;7963681
33751;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;156981;156938;13599;50410357;0;0;157899
33796;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2364458;2363521;394618;50410357;0;0;2371295
33810;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1001219;981981;135947;50410357;0;0;1004968
33862;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;143830;84625;9506;50410357;0;0;144336
34109;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;10;1555572;1555517;217293;50410357;0;0;1557130
34123;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;2;4139;4099;960;50410357;0;0;4312
34136;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2698901;2698875;467364;50410357;0;0;2702784
34144;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;154461;137903;28270;50410357;0;0;155303
34245;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;7347;7305;1838;50410357;0;0;7580
34980;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;4172285;4172259;694398;50410357;0;0;4176446
35019;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;21065;6780;2746;50410357;0;0;23871
35082;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;29413;29393;9828;50410357;0;0;29627
35105;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;554880;554860;152191;50410357;0;0;557380
35255;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;82044;78758;15715;50410357;0;0;83181
35283;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;229812;228722;45858;50410357;0;0;230671
35961;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;783407;782889;146307;50410357;0;0;787445
36139;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;101449;91985;12903;50410357;0;0;101880
36317;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;10;5577328;5577275;741230;50410357;0;0;5578815
36421;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;420763;420714;65680;50410357;0;0;423903
36459;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;534380;530317;94918;50410357;0;0;535310
36729;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;441500;440828;114919;50410357;0;0;443830
36770;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;389060;388221;80371;50410357;0;0;389945
36858;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3683629;3682522;689585;50410357;0;0;3687396
37017;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;1866912;1801660;257649;50410357;0;0;1870785
37099;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1459108;1428724;253842;50410357;0;0;1460604
37237;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2240432;2240390;377496;50410357;0;0;2245695
37290;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1939707;1903147;339968;50410357;0;0;1944639
37372;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1921998;1883855;440099;50410357;0;0;1925744
37484;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;3732006;3708917;644333;50410357;0;0;3736454
37668;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1150131;1123791;217300;50410357;0;0;1156416
37724;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;455583;409461;82791;50410357;0;0;456589
37805;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;886763;885339;173860;50410357;0;0;890424
37873;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;3915210;3906438;706591;50410357;0;0;3919070
37970;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;274706;257478;22206;50410357;0;0;276035
38054;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;509800;504161;93976;50410357;0;0;513566
38071;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;471747;433139;68752;50410357;0;0;472626
38264;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;3255504;3255020;511181;50410357;0;0;3260487
38309;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;244191;212571;16529;50410357;0;0;244817
38486;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;189405;189362;40491;50410357;0;0;190263
38669;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1035376;1035341;268895;50410357;0;0;1037544
38676;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;162246;158834;37012;50410357;0;0;163093
39070;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;97751;97245;18290;50410357;0;0;98280
39766;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;643721;643684;114589;50410357;0;0;647590
40062;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;239953;235595;59205;50410357;0;0;240813
40146;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;753846;753600;135291;50410357;0;0;757034
40249;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;3404292;3402512;583431;50410357;0;0;3408534
40307;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;1530861;1497983;223126;50410357;0;0;1536719
40376;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;240924;211376;45411;50410357;0;0;241788
40402;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;797989;797815;155051;50410357;0;0;800255
40408;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;10;3837925;3834194;488009;50410357;0;0;3839925
40521;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1298598;1298557;269215;50410357;0;0;1304276
40569;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;1662435;1652430;237514;50410357;0;0;1666239
40733;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;2293151;2263642;346074;50410357;0;0;2297039
40800;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3101885;3071472;546749;50410357;0;0;3105938
40821;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;406406;347614;74192;50410357;0;0;407306
40859;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1765420;1764700;299525;50410357;0;0;1769264
41032;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;5335274;5284741;875603;50410357;0;0;5339535
41082;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;10;10;679903;637962;75997;50410357;0;0;686411
41173;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;575160;575123;156168;50410357;0;0;576023
41213;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;759596;757957;108200;50410357;0;0;762745
41227;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;171479;164971;53497;50410357;0;0;172232
41273;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;53894;53862;19000;50410357;0;0;54592
41380;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;14452;14422;3887;50410357;0;0;14768
41455;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1601279;1601257;322652;50410357;0;0;1604095
41486;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;9026;4741;478;50410357;0;0;9163
41531;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1762832;1762807;308046;50410357;0;0;1764777
41638;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;2302;1819;821;50410357;0;0;2431
41725;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;3257;3245;1512;50410357;0;0;3364
41861;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;4216512;4216485;707513;50410357;0;0;4220287
41993;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;124048;114707;25501;50410357;0;0;127365
42013;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;590269;589416;114819;50410357;0;0;591898
42104;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;74294;74259;25068;50410357;0;0;74811
42108;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;116245;116207;24694;50410357;0;0;117168
42136;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;543996;541759;81646;50410357;0;0;544329
42181;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;9;10;123456;123397;16470;50410357;0;0;123793
42195;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;700247;700205;143069;50410357;0;0;702536
42406;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3451715;3450032;628455;50410357;0;0;3455358
42463;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;6605145;6594751;990973;50410357;0;0;6609612
42619;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1597208;1592781;254110;50410357;0;0;1599356
42654;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2748321;2745069;462410;50410357;0;0;2750383
42669;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1341305;1340075;258946;50410357;0;0;1344650
42750;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;1295437;1256143;195600;50410357;0;0;1298854
42758;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;80801;70538;19751;50410357;0;0;81273
42820;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;156327;156288;35623;50410357;0;0;157216
43044;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;4294075;4292738;788356;50410357;0;0;4297738
43094;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;2730401;2721760;618119;50410357;0;0;2733916
43099;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3265237;3244247;639290;50410357;0;0;3269036
43186;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;0;79012;28538;5715;50410357;0;0;79364
43196;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;11771;11742;5726;50410357;0;0;11973
43294;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;953958;953934;196587;50410357;0;0;956344
43316;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;5246262;5241397;871269;50410357;0;0;5249703
43515;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;111593;104823;16499;50410357;0;0;114818
43736;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2053890;2053759;408853;50410357;0;0;2057609
43805;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;3674694;3638004;620395;50410357;0;0;3677098
43959;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;13148;10531;3448;50410357;0;0;15411
43986;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;278865;278840;60180;50410357;0;0;280898
44039;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;3896;3216;733;50410357;0;0;4027
44041;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;3;21201;21180;4724;50410357;0;0;21501
44218;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;3851;3822;1831;50410357;0;0;3981
44315;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1341357;1341333;276446;50410357;0;0;1344151
44439;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;606424;587758;96148;50410357;0;0;608786
44443;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2360988;2357131;475361;50410357;0;0;2364222
44479;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;69815;66191;12953;50410357;0;0;70222
44496;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;141553;141516;40115;50410357;0;0;142367
44551;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1565186;1565146;294675;50410357;0;0;1568519
44624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;805052;782019;147011;50410357;0;0;822941
44640;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2264254;2255816;396395;50410357;0;0;2267903
44806;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;216109;198999;16528;50410357;0;0;216974
44913;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;167863;165909;34668;50410357;0;0;168734
45146;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;3;9755;9661;1972;50410357;0;0;9923
45164;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;29480;29464;9514;50410357;0;0;29816
45329;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;3;100515;100458;14230;50410357;0;0;100818
45344;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;7671;7631;1837;50410357;0;0;7888
45358;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;5183286;5183268;1003943;50410357;0;0;5184792
45365;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1121886;1121839;121492;50410357;0;0;1123964
45414;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2430406;2430006;471779;50410357;0;0;2434198
45421;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;600689;582129;104285;50410357;0;0;602818
45429;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3661790;3660448;699317;50410357;0;0;3665441
45478;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;132218;128148;22596;50410357;0;0;132674
45479;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;10;10;910065;910005;108942;50410357;0;0;911801
45493;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;11;10;95928;95862;11196;50410357;0;0;96262
45542;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;134957;134913;29223;50410357;0;0;135284
45566;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2575638;2575045;494660;50410357;0;0;2579171
45719;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;4403960;4374309;721694;50410357;0;0;4407606
45751;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;698383;685061;121451;50410357;0;0;700497
45919;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;205825;204674;44127;50410357;0;0;206646
45938;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;911536;911026;192589;50410357;0;0;915236
45970;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;284988;262289;53365;50410357;0;0;285836
46163;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;122854;122181;40568;50410357;0;0;124599
46448;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;196905;196868;59183;50410357;0;0;197743
46471;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1114693;1114341;218643;50410357;0;0;1117590
46492;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1261724;1254800;251817;50410357;0;0;1265243
46547;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2520005;2484543;425241;50410357;0;0;2523728
47084;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;183779;167595;34372;50410357;0;0;184640
47292;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;705758;705604;122723;50410357;0;0;706628
47371;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;143519;143289;27758;50410357;0;0;145060
47831;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;9;10;216453;216398;29279;50410357;0;0;216762
47859;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;374851;374800;59267;50410357;0;0;375920
47892;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;2;5846;3733;1199;50410357;0;0;5979
47911;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;5393161;5393129;767769;50410357;0;0;5397179
47938;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1661508;1644469;282021;50410357;0;0;1666247
48131;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;5075654;5075270;885956;50410357;0;0;5079744
48193;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;437226;408470;22824;50410357;0;0;439332
48291;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;3502;3455;801;50410357;0;0;3628
48339;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;375741;375715;58982;50410357;0;0;378490
48387;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2912992;2905866;557100;50410357;0;0;2916593
48435;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;207427;191609;34962;50410357;0;0;208259
