qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
15889;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;424475;424462;151424;50410357;0;0;425314
15973;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;83;176811;175311;34658;50410357;0;0;177163
15996;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;260;258211;258171;51490;50410357;0;0;258529
16061;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;4;47867;47829;10366;50410357;0;0;48703
16175;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;673;929599;929184;182645;50410357;0;0;929916
16189;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;429483;429440;89608;50410357;0;0;429887
16343;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;937;325237;325196;72900;50410357;0;0;325611
16401;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;346797;346755;110116;50410357;0;0;347312
16445;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;594;720751;720706;128819;50410357;0;0;721097
16511;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;5;5063;5028;1573;50410357;0;0;5208
16519;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;774286;774270;228095;50410357;0;0;775095
16611;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;770171;769977;224447;50410357;0;0;771030
16617;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1;9354;9112;1575;50410357;0;0;9497
16702;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;294772;294756;95145;50410357;0;0;295233
16774;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;3;251;220;59;50410357;0;0;381
16835;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;661;831238;831213;162641;50410357;0;0;831555
16848;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;184;109896;109854;26005;50410357;0;0;110235
16885;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;360;523347;523299;92093;50410357;0;0;523688
16890;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;779;151406;151370;49457;50410357;0;0;151766
16944;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;0;1593;1551;317;50410357;0;0;1725
16966;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2396668;2396650;443296;50410357;0;0;2398970
16983;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;34;90063;81927;5954;50410357;0;0;90398
17058;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;63;596662;596613;85069;50410357;0;0;597805
17071;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;207;134520;131648;28299;50410357;0;0;134806
17105;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;29;11053;11013;2587;50410357;0;0;11318
17199;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;288;73731;73712;16869;50410357;0;0;74007
17291;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1;176;144;26;50410357;0;0;306
17292;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2515259;2515240;671861;50410357;0;0;2517021
17316;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;7207755;7203593;1796534;50410357;0;0;7212673
17334;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;502303;494011;133042;50410357;0;0;502811
17355;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;8578393;8578351;1253983;50410357;0;0;8578709
17519;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;417819;415687;114735;50410357;0;0;457378
17561;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;73;235596;235548;37734;50410357;0;0;235934
17573;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;30;39584;39537;7782;50410357;0;0;39911
17591;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;160;85560;85522;18975;50410357;0;0;85887
17597;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;215;6590;6559;3179;50410357;0;0;6727
17624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2495054;2495035;664001;50410357;0;0;2497472
17725;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;488;34729;25676;7181;50410357;0;0;35059
17732;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;14;557;527;254;50410357;0;0;684
17736;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;459;402671;402643;76640;50410357;0;0;402975
17755;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;270;8530;8500;4038;50410357;0;0;8666
17779;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2108225;2108208;562176;50410357;0;0;2110384
17791;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;211229;200941;86367;50410357;0;0;212093
17795;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;0;1799;1035;186;50410357;0;0;1936
17940;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;25;1312;1295;461;50410357;0;0;1413
18014;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2536756;2536740;679097;50410357;0;0;2539037
18033;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;2643441;2632171;684068;50410357;0;0;2645187
18061;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;22;59379;30466;6511;50410357;0;0;59816
18163;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;471;316083;316046;62479;50410357;0;0;316442
18238;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;41027;40996;19259;50410357;0;0;41449
18258;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;56;17401;17366;5947;50410357;0;0;17548
18300;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;117465;117448;41345;50410357;0;0;117824
18308;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;608127;608082;110633;50410357;0;0;608476
18375;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;32;1306;1276;579;50410357;0;0;1437
18429;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;393635;393617;118424;50410357;0;0;394006
18442;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;61;2093;2062;958;50410357;0;0;2228
18489;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;594;732478;732449;128819;50410357;0;0;732795
18491;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1974379;1974339;364844;50410357;0;0;1974926
18495;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;151;39574;39537;13154;50410357;0;0;39803
18563;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;51747;51722;25232;50410357;0;0;52178
18567;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;944136;944101;267457;50410357;0;0;944898
18586;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;17;9386;9345;1991;50410357;0;0;9728
18589;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;593685;593668;176570;50410357;0;0;594129
18641;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;137;149382;149342;30076;50410357;0;0;149712
18669;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;122111;122076;41907;50410357;0;0;122511
18727;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;4447450;4447404;745942;50410357;0;0;4450171
18779;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;0;24051;9736;109;50410357;0;0;28609
18966;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1256687;1256647;261198;50410357;0;0;1257882
19001;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;199996;198539;87985;50410357;0;0;200800
19022;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;212357;212326;91453;50410357;0;0;213222
19166;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;8;38129;37674;6082;50410357;0;0;38750
19176;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;70;64262;64228;21204;50410357;0;0;64564
19192;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;118;816014;815968;143514;50410357;0;0;816345
19232;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1553524;1553486;295783;50410357;0;0;1556149
19332;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;529;415149;392363;79649;50410357;0;0;415483
19357;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;85;8216;8178;2838;50410357;0;0;8351
19362;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;859;240549;240533;75793;50410357;0;0;240875
19371;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;179;308344;308305;59543;50410357;0;0;308686
19418;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;7543064;7543028;1839982;50410357;0;0;7545749
19441;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;60;277006;216095;42486;50410357;0;0;328210
19451;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;150596;150530;52534;50410357;0;0;151101
19462;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;22;50931;50891;10957;50410357;0;0;51762
19542;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;0;1115;517;59;50410357;0;0;1243
19599;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;1051632;1051605;165873;50410357;0;0;1054024
19618;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;597;157438;147745;45959;50410357;0;0;157763
19641;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;4959967;4959927;1240214;50410357;0;0;4962153
19679;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;633033;588602;107404;50410357;0;0;731685
19717;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;481604;481572;173880;50410357;0;0;482518
19785;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;2;30528;28985;6189;50410357;0;0;30976
19791;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;376;76329;76298;26674;50410357;0;0;76636
19870;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;3454412;3454378;910312;50410357;0;0;3456265
19881;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;35;241261;206535;29643;50410357;0;0;243877
19882;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;465;596706;596665;119106;50410357;0;0;597064
19929;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;398;640196;640152;131264;50410357;0;0;640549
19995;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;4360521;4360484;1086652;50410357;0;0;4362371
20053;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1153938;1144862;309741;50410357;0;0;1155204
20070;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;641898;640679;184843;50410357;0;0;643003
20146;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;126;206010;205248;32010;50410357;0;0;206309
20178;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;981;1088028;1087990;184764;50410357;0;0;1090655
20207;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;416658;410363;166534;50410357;0;0;417541
20250;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;71523;70762;32796;50410357;0;0;71989
20279;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;130;130570;130530;26885;50410357;0;0;130906
20311;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2120811;2120773;561380;50410357;0;0;2131133
20314;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;777047;766757;138562;50410357;0;0;777447
20318;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;346;123628;123592;40304;50410357;0;0;123959
20372;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;82;323344;323296;60361;50410357;0;0;323681
20404;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;411550;411512;90175;50410357;0;0;411985
20521;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;6;1025;989;279;50410357;0;0;1156
20675;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;0;6709;6690;1602;50410357;0;0;6895
20679;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;496;251039;251011;40408;50410357;0;0;251325
20713;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;0;819;773;86;50410357;0;0;959
20772;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;22;70329;70304;16534;50410357;0;0;70840
20792;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;5417872;5417834;951458;50410357;0;0;5420054
20794;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4940979;4928442;940691;50410357;0;0;4943602
20803;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;283;595891;547327;105832;50410357;0;0;598613
20813;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1515716;1515680;411797;50410357;0;0;1517687
20840;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3699920;3695243;669903;50410357;0;0;3702153
20845;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;736054;732294;209549;50410357;0;0;736637
20985;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;5555535;5555495;841737;50410357;0;0;5558096
21015;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;785;193160;190923;48429;50410357;0;0;193511
21191;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;159;239539;239497;45680;50410357;0;0;239877
21262;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;4;5696;5657;1194;50410357;0;0;5954
21292;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;0;47210;47184;8988;50410357;0;0;47556
21331;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;427871;427835;132057;50410357;0;0;428278
21341;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;339526;339492;109309;50410357;0;0;340036
21439;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;10;1000;3232470;3232407;390504;50410357;0;0;3232815
21463;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;27;17185;17148;5404;50410357;0;0;17446
21540;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;17;8822;8784;1429;50410357;0;0;9032
21578;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;11;15603;15581;3321;50410357;0;0;15793
21588;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;347;81101;81082;27813;50410357;0;0;81395
21770;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;755546;755496;137316;50410357;0;0;755889
21819;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;8976300;8976263;2140686;50410357;0;0;9106475
21831;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;392452;375968;114374;50410357;0;0;395266
21953;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;11;3;203637;203563;24248;50410357;0;0;203960
21975;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;18;28612;28571;6382;50410357;0;0;28992
22114;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;4606424;4606391;1151654;50410357;0;0;4608890
22136;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;778179;764340;122543;50410357;0;0;908712
22518;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;451919;440382;161196;50410357;0;0;452867
22536;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;542817;540486;173897;50410357;0;0;543694
22701;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;573164;571789;169126;50410357;0;0;573698
22842;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2129740;2129703;560864;50410357;0;0;2131430
22876;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1005274;1000023;189249;50410357;0;0;1005671
22881;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;204;21086;21044;7434;50410357;0;0;21228
22903;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;76662;76645;28651;50410357;0;0;77026
22939;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;196467;196438;82678;50410357;0;0;197154
22972;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;275346;275313;106335;50410357;0;0;276280
23032;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;2;1857;1105;293;50410357;0;0;1985
23075;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;722;512312;512290;105475;50410357;0;0;512641
23119;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1245281;1245238;245878;50410357;0;0;1246127
23131;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;92201;91856;43781;50410357;0;0;92668
23460;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;328585;328547;108451;50410357;0;0;329197
23497;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;566;1106761;1106712;171208;50410357;0;0;1107102
23504;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;2;6066;6022;1288;50410357;0;0;6208
23549;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1068808;1068793;309622;50410357;0;0;1069870
23565;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;416;27263;26026;8999;50410357;0;0;27455
23594;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;633445;633427;181063;50410357;0;0;633872
23599;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;187;183757;183719;37047;50410357;0;0;184098
23635;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;92;26091;26054;8816;50410357;0;0;26243
23643;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;690;1754631;1754603;298921;50410357;0;0;1754950
23679;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1569416;1569380;437727;50410357;0;0;1570961
23692;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;715;143355;140219;43489;50410357;0;0;143653
23714;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1;7385;7349;2327;50410357;0;0;7540
23757;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;512129;512107;107053;50410357;0;0;513074
23795;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2735821;2734581;713272;50410357;0;0;2737251
23831;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;30;269281;252340;52551;50410357;0;0;270153
23842;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1045697;1044821;295864;50410357;0;0;1046574
23846;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;148662;148304;48643;50410357;0;0;149080
23943;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;59;17057;17022;5630;50410357;0;0;17191
23962;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;3389517;3389493;572223;50410357;0;0;3392189
23994;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;4287720;4272108;770319;50410357;0;0;4288453
23998;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;3;295;261;75;50410357;0;0;431
24079;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2333938;2333917;463360;50410357;0;0;2336358
24098;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;5266164;5255478;1461890;50410357;0;0;5268940
24104;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3615628;3585154;541553;50410357;0;0;3699661
24163;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;83;87413;83303;15754;50410357;0;0;87755
24285;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1797362;1797319;362315;50410357;0;0;1799983
24351;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;10;85897;71710;15908;50410357;0;0;86798
24436;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;190679;190344;87985;50410357;0;0;191528
24500;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;878407;878364;159671;50410357;0;0;879130
24512;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2845094;2845055;746440;50410357;0;0;2846874
24550;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2389775;2376816;403942;50410357;0;0;2391926
24674;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;5;245976;153464;21391;50410357;0;0;246856
24694;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;5;138780;138266;22303;50410357;0;0;139667
24753;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;282580;282332;126300;50410357;0;0;283321
24798;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;506343;506306;158758;50410357;0;0;507202
24816;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1171618;1170649;327835;50410357;0;0;1172500
24824;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;2271435;2270562;311844;50410357;0;0;2273842
24872;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;104;49268;41182;12188;50410357;0;0;49597
24901;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;3500500;3500460;902619;50410357;0;0;3502286
24961;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;7696936;7691497;1850476;50410357;0;0;7699255
25003;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;883959;849812;118189;50410357;0;0;1045197
25012;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;5;45682;45641;10565;50410357;0;0;46486
25093;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1;3938;3899;958;50410357;0;0;4116
25178;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;4;13671;13651;3250;50410357;0;0;14016
25221;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;839853;839826;257151;50410357;0;0;842209
25242;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1456883;1453042;283186;50410357;0;0;1458852
25321;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;396908;387280;83328;50410357;0;0;397342
25442;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;4;408;372;74;50410357;0;0;540
25487;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;3;26659;26631;4347;50410357;0;0;27166
25532;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;248028;247997;101515;50410357;0;0;248858
25544;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;71;95923;95736;19624;50410357;0;0;96269
25589;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1186444;1186409;330382;50410357;0;0;1187738
25679;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;21;614102;612795;95954;50410357;0;0;615928
25763;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;333;44588;37549;12840;50410357;0;0;44861
25778;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2736730;2736704;705606;50410357;0;0;2738799
25781;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;529;334258;318122;65626;50410357;0;0;334586
25823;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;11;2363;2324;492;50410357;0;0;2497
25920;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1271006;1270980;233628;50410357;0;0;1271436
25939;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1594119;1594078;316724;50410357;0;0;1595736
25964;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;31;14780;9095;2196;50410357;0;0;15038
25978;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;681320;681303;196514;50410357;0;0;681821
26030;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;570370;570336;172783;50410357;0;0;570902
26035;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;897693;897652;183848;50410357;0;0;899885
26079;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;4403584;4392685;789026;50410357;0;0;4404479
26087;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;6;36401;35230;8253;50410357;0;0;37036
26222;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;120;261766;261736;54831;50410357;0;0;262115
26227;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;193072;193040;82678;50410357;0;0;193713
26292;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;10;556;525;214;50410357;0;0;682
26381;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;0;5609;5584;1173;50410357;0;0;16435
26431;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;0;1745;1712;295;50410357;0;0;1857
26459;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;14;1391;1376;526;50410357;0;0;1500
26490;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;85;38249;38230;9174;50410357;0;0;38540
26510;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;21;363400;363355;67281;50410357;0;0;364268
26592;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;68769;68367;32751;50410357;0;0;69253
26596;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;452;149209;149172;48555;50410357;0;0;149526
26637;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;8;3381;3341;791;50410357;0;0;3548
26783;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;1120724;1120711;398416;50410357;0;0;1122268
26817;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;70558;63859;27894;50410357;0;0;71033
26822;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;314;1170828;1170775;175640;50410357;0;0;1171139
26864;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;905472;905437;256980;50410357;0;0;906052
26917;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;0;656;621;151;50410357;0;0;790
26938;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1155650;1155634;324547;50410357;0;0;1156800
26970;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;579602;578549;119862;50410357;0;0;580097
27015;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;0;8615;8558;1079;50410357;0;0;8765
27043;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;255674;255661;114374;50410357;0;0;256392
